측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,time
111123,종로구,2022012409,0.003,0.6,0.007,0.05,12.0,10.0,2022-01-24 09:00:00
111123,종로구,2022012410,0.004,0.5,0.019,0.034,13.0,6.0,2022-01-24 10:00:00
111123,종로구,2022012411,0.004,0.4,0.031,0.02,20.0,9.0,2022-01-24 11:00:00
111123,종로구,2022012412,0.004,0.4,0.037,0.015,21.0,12.0,2022-01-24 12:00:00
111123,종로구,2022012413,0.004,0.4,0.037,0.015,25.0,13.0,2022-01-24 13:00:00
111123,종로구,2022012414,0.004,0.4,0.036,0.017,20.0,12.0,2022-01-24 14:00:00
111123,종로구,2022012415,0.004,0.4,0.034,0.019,20.0,16.0,2022-01-24 15:00:00
111123,종로구,2022012416,0.004,0.4,0.034,0.02,20.0,13.0,2022-01-24 16:00:00
111123,종로구,2022012417,0.004,0.4,0.035,0.02,19.0,14.0,2022-01-24 17:00:00
111123,종로구,2022012418,0.004,0.5,0.028,0.03,17.0,12.0,2022-01-24 18:00:00
111123,종로구,2022012419,0.004,0.6,0.02,0.038,22.0,16.0,2022-01-24 19:00:00
111123,종로구,2022012420,0.004,0.5,0.022,0.034,19.0,14.0,2022-01-24 20:00:00
111123,종로구,2022012421,0.003,0.4,0.024,0.029,17.0,11.0,2022-01-24 21:00:00
111123,종로구,2022012422,0.003,0.4,0.02,0.033,15.0,10.0,2022-01-24 22:00:00
111123,종로구,2022012423,0.003,0.5,0.021,0.03,14.0,11.0,2022-01-24 23:00:00
111123,종로구,2022012424,0.003,0.4,0.026,0.025,14.0,10.0,2022-01-25 00:00:00
111123,종로구,2022012501,0.003,0.4,0.021,0.031,17.0,12.0,2022-01-25 01:00:00
111123,종로구,2022012502,0.004,0.4,0.023,0.025,14.0,10.0,2022-01-25 02:00:00
111123,종로구,2022012503,0.003,0.4,0.028,0.02,14.0,10.0,2022-01-25 03:00:00
111123,종로구,2022012504,0.003,0.3,0.033,0.014,14.0,10.0,2022-01-25 04:00:00
111123,종로구,2022012505,0.003,0.3,0.029,0.016,15.0,11.0,2022-01-25 05:00:00
111123,종로구,2022012506,0.003,0.4,0.023,0.021,14.0,9.0,2022-01-25 06:00:00
111123,종로구,2022012507,0.003,0.4,0.017,0.027,14.0,11.0,2022-01-25 07:00:00
111123,종로구,2022012508,0.003,0.4,0.011,0.034,14.0,11.0,2022-01-25 08:00:00
111123,종로구,2022012509,0.003,0.5,0.008,0.036,18.0,14.0,2022-01-25 09:00:00
111123,종로구,2022012510,0.003,0.5,0.004,0.042,21.0,15.0,2022-01-25 10:00:00
111123,종로구,2022012511,0.003,0.5,0.004,0.044,23.0,17.0,2022-01-25 11:00:00
111123,종로구,2022012512,0.003,0.5,0.004,0.043,25.0,16.0,2022-01-25 12:00:00
111123,종로구,2022012513,0.003,0.6,0.004,0.042,26.0,18.0,2022-01-25 13:00:00
111123,종로구,2022012514,0.004,0.6,0.005,0.042,27.0,18.0,2022-01-25 14:00:00
111123,종로구,2022012515,0.003,0.6,0.006,0.042,33.0,21.0,2022-01-25 15:00:00
111123,종로구,2022012516,0.004,0.7,0.003,0.046,37.0,27.0,2022-01-25 16:00:00
111123,종로구,2022012517,0.004,0.7,0.003,0.048,40.0,32.0,2022-01-25 17:00:00
111123,종로구,2022012518,0.004,0.6,0.018,0.034,40.0,31.0,2022-01-25 18:00:00
111123,종로구,2022012519,0.003,0.7,0.026,0.029,42.0,33.0,2022-01-25 19:00:00
111123,종로구,2022012520,0.003,0.7,0.024,0.029,51.0,38.0,2022-01-25 20:00:00
111123,종로구,2022012521,0.003,0.7,0.022,0.029,58.0,43.0,2022-01-25 21:00:00
111123,종로구,2022012522,0.003,0.7,0.024,0.025,51.0,39.0,2022-01-25 22:00:00
111123,종로구,2022012523,0.003,0.7,0.026,0.023,49.0,40.0,2022-01-25 23:00:00
111123,종로구,2022012524,0.003,0.6,0.029,0.02,48.0,39.0,2022-01-26 00:00:00
111123,종로구,2022012601,0.003,0.6,0.023,0.023,52.0,41.0,2022-01-26 01:00:00
111123,종로구,2022012602,0.003,0.7,0.018,0.025,54.0,43.0,2022-01-26 02:00:00
111123,종로구,2022012603,0.004,0.7,0.025,0.017,64.0,48.0,2022-01-26 03:00:00
111123,종로구,2022012604,0.003,0.8,0.02,0.021,68.0,52.0,2022-01-26 04:00:00
111123,종로구,2022012605,0.003,0.8,0.013,0.027,68.0,55.0,2022-01-26 05:00:00
111123,종로구,2022012606,0.003,0.9,0.008,0.033,65.0,53.0,2022-01-26 06:00:00
111123,종로구,2022012607,0.003,0.9,0.003,0.04,67.0,55.0,2022-01-26 07:00:00
111123,종로구,2022012608,0.003,1.0,0.003,0.045,64.0,49.0,2022-01-26 08:00:00
111123,종로구,2022012609,0.003,1.0,0.006,0.043,63.0,49.0,2022-01-26 09:00:00
111123,종로구,2022012610,0.003,0.9,0.009,0.043,58.0,45.0,2022-01-26 10:00:00
111123,종로구,2022012611,0.005,0.8,0.025,0.027,53.0,46.0,2022-01-26 11:00:00
111123,종로구,2022012612,0.005,0.7,0.038,0.018,53.0,44.0,2022-01-26 12:00:00
111123,종로구,2022012613,0.004,0.7,0.034,0.024,56.0,46.0,2022-01-26 13:00:00
111123,종로구,2022012614,0.004,0.7,0.036,0.024,57.0,47.0,2022-01-26 14:00:00
111123,종로구,2022012615,0.005,0.6,0.039,0.025,60.0,49.0,2022-01-26 15:00:00
111123,종로구,2022012616,0.005,0.7,0.04,0.023,64.0,52.0,2022-01-26 16:00:00
111123,종로구,2022012617,0.005,0.7,0.037,0.024,63.0,46.0,2022-01-26 17:00:00
111123,종로구,2022012618,0.004,0.6,0.033,0.024,53.0,40.0,2022-01-26 18:00:00
111123,종로구,2022012619,0.003,0.8,0.029,0.029,53.0,38.0,2022-01-26 19:00:00
111123,종로구,2022012620,0.004,0.7,0.023,0.034,60.0,46.0,2022-01-26 20:00:00
111123,종로구,2022012621,0.004,0.7,0.02,0.035,60.0,47.0,2022-01-26 21:00:00
111123,종로구,2022012622,0.004,0.6,0.021,0.029,53.0,42.0,2022-01-26 22:00:00
111123,종로구,2022012623,0.004,0.5,0.028,0.019,46.0,35.0,2022-01-26 23:00:00
111123,종로구,2022012624,0.004,0.6,0.024,0.023,45.0,34.0,2022-01-27 00:00:00
111123,종로구,2022012701,0.003,0.6,0.025,0.021,51.0,38.0,2022-01-27 01:00:00
111123,종로구,2022012702,0.003,0.6,0.024,0.02,49.0,35.0,2022-01-27 02:00:00
111123,종로구,2022012703,0.003,0.6,0.025,0.019,48.0,38.0,2022-01-27 03:00:00
111123,종로구,2022012704,0.003,0.6,0.022,0.021,48.0,39.0,2022-01-27 04:00:00
111123,종로구,2022012705,0.003,0.6,0.023,0.02,48.0,39.0,2022-01-27 05:00:00
111123,종로구,2022012706,0.003,0.7,0.015,0.029,52.0,42.0,2022-01-27 06:00:00
111123,종로구,2022012707,0.003,0.7,0.01,0.034,53.0,42.0,2022-01-27 07:00:00
111123,종로구,2022012708,0.003,0.7,0.009,0.037,56.0,44.0,2022-01-27 08:00:00
111123,종로구,2022012709,0.004,0.8,0.008,0.041,61.0,49.0,2022-01-27 09:00:00
111123,종로구,2022012710,0.004,0.9,0.013,0.041,60.0,46.0,2022-01-27 10:00:00
111123,종로구,2022012711,0.004,0.8,0.021,0.034,70.0,54.0,2022-01-27 11:00:00
111123,종로구,2022012712,0.005,0.9,0.019,0.036,74.0,58.0,2022-01-27 12:00:00
111123,종로구,2022012713,0.005,0.7,0.028,0.027,73.0,56.0,2022-01-27 13:00:00
111123,종로구,2022012714,0.004,0.7,0.032,0.023,69.0,53.0,2022-01-27 14:00:00
111123,종로구,2022012715,0.004,0.6,0.035,0.022,58.0,45.0,2022-01-27 15:00:00
111123,종로구,2022012716,0.004,0.5,0.038,0.02,51.0,39.0,2022-01-27 16:00:00
111123,종로구,2022012717,0.004,0.6,0.036,0.021,54.0,38.0,2022-01-27 17:00:00
111123,종로구,2022012718,0.004,0.7,0.033,0.025,65.0,47.0,2022-01-27 18:00:00
111123,종로구,2022012719,0.004,0.7,0.026,0.032,67.0,50.0,2022-01-27 19:00:00
111123,종로구,2022012720,0.004,0.7,0.023,0.034,61.0,46.0,2022-01-27 20:00:00
111123,종로구,2022012721,0.004,0.7,0.024,0.029,56.0,45.0,2022-01-27 21:00:00
111123,종로구,2022012722,0.004,0.6,0.028,0.023,60.0,44.0,2022-01-27 22:00:00
111123,종로구,2022012723,0.004,0.6,0.03,0.019,60.0,45.0,2022-01-27 23:00:00
111123,종로구,2022012724,0.003,0.6,0.029,0.019,57.0,45.0,2022-01-28 00:00:00
111123,종로구,2022012801,0.003,0.5,0.03,0.017,52.0,40.0,2022-01-28 01:00:00
111123,종로구,2022012802,0.004,0.5,0.032,0.013,39.0,28.0,2022-01-28 02:00:00
111123,종로구,2022012803,0.004,0.4,0.036,0.01,39.0,27.0,2022-01-28 03:00:00
111123,종로구,2022012804,0.003,0.4,0.034,0.01,31.0,19.0,2022-01-28 04:00:00
111123,종로구,2022012805,0.003,0.4,0.033,0.01,28.0,16.0,2022-01-28 05:00:00
111123,종로구,2022012806,0.003,0.4,0.029,0.013,27.0,16.0,2022-01-28 06:00:00
111123,종로구,2022012807,0.003,0.5,0.025,0.018,27.0,17.0,2022-01-28 07:00:00
111123,종로구,2022012808,0.003,0.5,0.018,0.024,29.0,18.0,2022-01-28 08:00:00
111123,종로구,2022012809,0.003,0.5,0.018,0.025,29.0,19.0,2022-01-28 09:00:00
111123,종로구,2022012810,0.004,0.6,0.019,0.025,28.0,15.0,2022-01-28 10:00:00
111123,종로구,2022012811,0.004,0.6,0.023,0.022,33.0,20.0,2022-01-28 11:00:00
111123,종로구,2022012812,0.004,0.5,0.029,0.018,34.0,22.0,2022-01-28 12:00:00
111123,종로구,2022012813,0.005,0.5,0.029,0.02,37.0,27.0,2022-01-28 13:00:00
111123,종로구,2022012814,0.004,0.5,0.032,0.018,37.0,25.0,2022-01-28 14:00:00
111123,종로구,2022012815,0.004,0.5,0.033,0.017,40.0,29.0,2022-01-28 15:00:00
111123,종로구,2022012816,0.004,0.5,0.037,0.015,37.0,25.0,2022-01-28 16:00:00
111123,종로구,2022012817,0.004,0.5,0.035,0.018,34.0,23.0,2022-01-28 17:00:00
111123,종로구,2022012818,0.003,0.5,0.034,0.018,36.0,24.0,2022-01-28 18:00:00
111123,종로구,2022012819,0.003,0.6,0.023,0.028,36.0,24.0,2022-01-28 19:00:00
111123,종로구,2022012820,0.003,0.5,0.021,0.028,35.0,24.0,2022-01-28 20:00:00
111123,종로구,2022012821,0.003,0.5,0.029,0.019,33.0,23.0,2022-01-28 21:00:00
111123,종로구,2022012822,0.003,0.4,0.035,0.012,25.0,16.0,2022-01-28 22:00:00
111123,종로구,2022012823,0.003,0.4,0.033,0.013,22.0,13.0,2022-01-28 23:00:00
111123,종로구,2022012824,0.003,0.4,0.032,0.012,21.0,13.0,2022-01-29 00:00:00
111123,종로구,2022012901,0.003,0.4,0.031,0.012,26.0,17.0,2022-01-29 01:00:00
111123,종로구,2022012902,0.003,0.4,0.03,0.011,27.0,17.0,2022-01-29 02:00:00
111123,종로구,2022012903,0.003,0.5,0.027,0.013,28.0,18.0,2022-01-29 03:00:00
111123,종로구,2022012904,0.003,0.4,0.03,0.011,28.0,18.0,2022-01-29 04:00:00
111123,종로구,2022012905,0.003,0.5,0.025,0.017,29.0,18.0,2022-01-29 05:00:00
111123,종로구,2022012906,0.003,0.5,0.02,0.021,29.0,21.0,2022-01-29 06:00:00
111123,종로구,2022012907,0.003,0.5,0.02,0.02,30.0,22.0,2022-01-29 07:00:00
111123,종로구,2022012908,0.004,0.5,0.025,0.015,30.0,22.0,2022-01-29 08:00:00
111123,종로구,2022012909,0.003,0.5,0.026,0.014,30.0,23.0,2022-01-29 09:00:00
111123,종로구,2022012910,0.004,0.5,0.029,0.011,24.0,14.0,2022-01-29 10:00:00
111123,종로구,2022012911,0.005,0.5,0.03,0.012,31.0,18.0,2022-01-29 11:00:00
111123,종로구,2022012912,0.005,0.5,0.03,0.014,29.0,19.0,2022-01-29 12:00:00
111123,종로구,2022012913,0.004,0.5,0.034,0.011,31.0,21.0,2022-01-29 13:00:00
111123,종로구,2022012914,0.004,0.4,0.036,0.011,26.0,16.0,2022-01-29 14:00:00
111123,종로구,2022012915,0.003,0.4,0.038,0.009,31.0,15.0,2022-01-29 15:00:00
111123,종로구,2022012916,0.003,0.3,0.041,0.008,24.0,13.0,2022-01-29 16:00:00
111123,종로구,2022012917,0.003,0.4,0.04,0.01,24.0,11.0,2022-01-29 17:00:00
111123,종로구,2022012918,0.004,0.4,0.036,0.014,28.0,15.0,2022-01-29 18:00:00
111123,종로구,2022012919,0.003,0.5,0.034,0.016,29.0,17.0,2022-01-29 19:00:00
111123,종로구,2022012920,0.004,0.5,0.03,0.019,30.0,17.0,2022-01-29 20:00:00
111123,종로구,2022012921,0.003,0.5,0.025,0.025,34.0,22.0,2022-01-29 21:00:00
111123,종로구,2022012922,0.004,0.5,0.028,0.02,30.0,19.0,2022-01-29 22:00:00
111123,종로구,2022012923,0.004,0.5,0.032,0.014,29.0,19.0,2022-01-29 23:00:00
111123,종로구,2022012924,0.004,0.5,0.029,0.015,35.0,22.0,2022-01-30 00:00:00
111123,종로구,2022013001,0.004,0.5,0.03,0.014,38.0,24.0,2022-01-30 01:00:00
111123,종로구,2022013002,0.003,0.6,0.028,0.015,33.0,22.0,2022-01-30 02:00:00
111123,종로구,2022013003,0.003,0.6,0.024,0.019,32.0,24.0,2022-01-30 03:00:00
111123,종로구,2022013004,0.003,0.7,0.017,0.026,30.0,21.0,2022-01-30 04:00:00
111123,종로구,2022013005,0.003,0.7,0.014,0.029,34.0,22.0,2022-01-30 05:00:00
111123,종로구,2022013006,0.003,0.6,0.019,0.023,32.0,21.0,2022-01-30 06:00:00
111123,종로구,2022013007,0.003,0.6,0.018,0.024,34.0,21.0,2022-01-30 07:00:00
111123,종로구,2022013008,0.003,0.7,0.008,0.036,35.0,23.0,2022-01-30 08:00:00
111123,종로구,2022013009,0.004,0.7,0.012,0.033,37.0,26.0,2022-01-30 09:00:00
111123,종로구,2022013010,0.004,0.7,0.018,0.029,31.0,19.0,2022-01-30 10:00:00
111123,종로구,2022013011,0.005,0.6,0.024,0.022,33.0,25.0,2022-01-30 11:00:00
111123,종로구,2022013012,0.004,0.6,0.027,0.02,35.0,23.0,2022-01-30 12:00:00
111123,종로구,2022013013,0.004,0.6,0.028,0.021,34.0,22.0,2022-01-30 13:00:00
111123,종로구,2022013014,0.004,0.5,0.036,0.013,31.0,21.0,2022-01-30 14:00:00
111123,종로구,2022013015,0.004,0.4,0.041,0.008,28.0,19.0,2022-01-30 15:00:00
111123,종로구,2022013016,0.003,0.4,0.041,0.01,27.0,19.0,2022-01-30 16:00:00
111123,종로구,2022013017,0.003,0.4,0.042,0.01,29.0,16.0,2022-01-30 17:00:00
111123,종로구,2022013018,0.004,0.4,0.036,0.014,31.0,19.0,2022-01-30 18:00:00
111123,종로구,2022013019,0.003,0.5,0.03,0.019,29.0,15.0,2022-01-30 19:00:00
111123,종로구,2022013020,0.004,0.5,0.028,0.02,25.0,14.0,2022-01-30 20:00:00
111123,종로구,2022013021,0.004,0.5,0.034,0.014,29.0,19.0,2022-01-30 21:00:00
111123,종로구,2022013022,0.004,0.4,0.034,0.012,31.0,18.0,2022-01-30 22:00:00
111123,종로구,2022013023,0.004,0.4,0.031,0.013,30.0,17.0,2022-01-30 23:00:00
111123,종로구,2022013024,0.003,0.4,0.029,0.015,26.0,14.0,2022-01-31 00:00:00
111123,종로구,2022013101,0.003,0.5,0.026,0.018,30.0,18.0,2022-01-31 01:00:00
111123,종로구,2022013102,0.003,0.5,0.028,0.014,27.0,16.0,2022-01-31 02:00:00
111123,종로구,2022013103,0.003,0.5,0.023,0.02,26.0,17.0,2022-01-31 03:00:00
111123,종로구,2022013104,0.004,0.5,0.02,0.023,25.0,16.0,2022-01-31 04:00:00
111123,종로구,2022013105,0.003,0.5,0.022,0.021,25.0,17.0,2022-01-31 05:00:00
111123,종로구,2022013106,0.003,0.5,0.026,0.016,25.0,16.0,2022-01-31 06:00:00
111123,종로구,2022013107,0.003,0.6,0.014,0.029,27.0,17.0,2022-01-31 07:00:00
111123,종로구,2022013108,0.003,0.7,0.006,0.039,24.0,18.0,2022-01-31 08:00:00
111123,종로구,2022013109,0.003,0.8,0.006,0.046,26.0,20.0,2022-01-31 09:00:00
111123,종로구,2022013110,0.004,0.9,0.009,0.042,29.0,19.0,2022-01-31 10:00:00
111123,종로구,2022013111,0.004,0.8,0.013,0.038,38.0,31.0,2022-01-31 11:00:00
111123,종로구,2022013112,0.004,0.7,0.016,0.036,37.0,29.0,2022-01-31 12:00:00
111123,종로구,2022013113,0.004,0.6,0.025,0.028,38.0,28.0,2022-01-31 13:00:00
111123,종로구,2022013114,0.004,0.5,0.035,0.019,38.0,27.0,2022-01-31 14:00:00
111123,종로구,2022013115,0.004,0.5,0.036,0.02,37.0,27.0,2022-01-31 15:00:00
111123,종로구,2022013116,0.004,0.5,0.041,0.014,38.0,29.0,2022-01-31 16:00:00
111123,종로구,2022013117,0.004,0.5,0.042,0.013,35.0,26.0,2022-01-31 17:00:00
111123,종로구,2022013118,0.004,0.5,0.04,0.016,31.0,23.0,2022-01-31 18:00:00
111123,종로구,2022013119,0.003,0.5,0.036,0.019,31.0,22.0,2022-01-31 19:00:00
111123,종로구,2022013120,0.004,0.6,0.03,0.026,28.0,21.0,2022-01-31 20:00:00
111123,종로구,2022013121,0.004,0.6,0.025,0.032,27.0,22.0,2022-01-31 21:00:00
111123,종로구,2022013122,0.003,0.5,0.035,0.019,29.0,21.0,2022-01-31 22:00:00
111123,종로구,2022013123,0.003,0.4,0.033,0.017,28.0,22.0,2022-01-31 23:00:00
111123,종로구,2022013124,0.003,0.5,0.028,0.021,29.0,24.0,2022-02-01 00:00:00
111123,종로구,2022020101,0.003,0.6,0.035,0.014,32.0,29.0,2022-02-01 01:00:00
111123,종로구,2022020102,0.003,0.4,0.037,0.009,32.0,22.0,2022-02-01 02:00:00
111123,종로구,2022020103,0.002,0.4,0.035,0.012,26.0,14.0,2022-02-01 03:00:00
111123,종로구,2022020104,0.003,0.3,0.038,0.009,25.0,10.0,2022-02-01 04:00:00
111123,종로구,2022020105,0.002,0.3,0.036,0.009,23.0,10.0,2022-02-01 05:00:00
111123,종로구,2022020106,0.003,0.4,0.032,0.012,15.0,10.0,2022-02-01 06:00:00
111123,종로구,2022020107,0.003,0.4,0.032,0.012,19.0,11.0,2022-02-01 07:00:00
111123,종로구,2022020108,0.002,0.4,0.032,0.011,20.0,16.0,2022-02-01 08:00:00
111123,종로구,2022020109,0.003,0.5,0.029,0.014,25.0,20.0,2022-02-01 09:00:00
111123,종로구,2022020110,0.003,0.5,0.031,0.014,28.0,23.0,2022-02-01 10:00:00
111123,종로구,2022020111,0.003,0.6,0.034,0.012,41.0,33.0,2022-02-01 11:00:00
111123,종로구,2022020112,0.003,0.6,0.035,0.011,47.0,42.0,2022-02-01 12:00:00
111123,종로구,2022020113,0.003,0.7,0.038,0.011,57.0,52.0,2022-02-01 13:00:00
111123,종로구,2022020114,0.003,0.7,0.04,0.011,58.0,55.0,2022-02-01 14:00:00
111123,종로구,2022020115,0.003,0.7,0.043,0.011,55.0,53.0,2022-02-01 15:00:00
111123,종로구,2022020116,0.003,0.7,0.045,0.01,54.0,52.0,2022-02-01 16:00:00
111123,종로구,2022020117,0.003,0.7,0.044,0.012,57.0,53.0,2022-02-01 17:00:00
111123,종로구,2022020118,0.003,0.7,0.045,0.012,58.0,54.0,2022-02-01 18:00:00
111123,종로구,2022020119,0.003,0.7,0.04,0.016,58.0,55.0,2022-02-01 19:00:00
111123,종로구,2022020120,0.003,0.7,0.036,0.018,58.0,55.0,2022-02-01 20:00:00
111123,종로구,2022020121,0.003,0.7,0.034,0.017,68.0,62.0,2022-02-01 21:00:00
111123,종로구,2022020122,0.003,0.7,0.031,0.017,67.0,64.0,2022-02-01 22:00:00
111123,종로구,2022020123,0.003,0.7,0.028,0.019,67.0,63.0,2022-02-01 23:00:00
111123,종로구,2022020124,0.003,0.7,0.026,0.02,66.0,58.0,2022-02-02 00:00:00
111123,종로구,2022020201,0.002,0.7,0.026,0.019,68.0,61.0,2022-02-02 01:00:00
111123,종로구,2022020202,0.003,0.6,0.031,0.014,66.0,59.0,2022-02-02 02:00:00
111123,종로구,2022020203,0.003,0.6,0.034,0.011,63.0,56.0,2022-02-02 03:00:00
111123,종로구,2022020204,0.003,0.5,0.036,0.011,51.0,46.0,2022-02-02 04:00:00
111123,종로구,2022020205,0.003,0.5,0.034,0.012,38.0,34.0,2022-02-02 05:00:00
111123,종로구,2022020206,0.003,0.5,0.03,0.016,39.0,32.0,2022-02-02 06:00:00
111123,종로구,2022020207,0.003,0.5,0.034,0.013,36.0,30.0,2022-02-02 07:00:00
111123,종로구,2022020208,0.003,0.5,0.028,0.019,32.0,26.0,2022-02-02 08:00:00
111123,종로구,2022020209,0.002,0.5,0.027,0.02,36.0,31.0,2022-02-02 09:00:00
111123,종로구,2022020210,0.003,0.5,0.032,0.013,33.0,28.0,2022-02-02 10:00:00
111123,종로구,2022020211,0.003,0.4,0.037,0.008,27.0,20.0,2022-02-02 11:00:00
111123,종로구,2022020212,0.003,0.4,0.038,0.008,23.0,19.0,2022-02-02 12:00:00
111123,종로구,2022020213,0.003,0.4,0.038,0.009,20.0,16.0,2022-02-02 13:00:00
111123,종로구,2022020214,0.003,0.4,0.039,0.01,22.0,16.0,2022-02-02 14:00:00
111123,종로구,2022020215,0.003,0.4,0.041,0.009,22.0,15.0,2022-02-02 15:00:00
111123,종로구,2022020216,0.003,0.4,0.042,0.008,16.0,13.0,2022-02-02 16:00:00
111123,종로구,2022020217,0.003,0.3,0.042,0.008,20.0,13.0,2022-02-02 17:00:00
111123,종로구,2022020218,0.003,0.3,0.041,0.009,16.0,12.0,2022-02-02 18:00:00
111123,종로구,2022020219,0.003,0.4,0.038,0.012,15.0,10.0,2022-02-02 19:00:00
111123,종로구,2022020220,0.003,0.4,0.033,0.017,16.0,13.0,2022-02-02 20:00:00
111123,종로구,2022020221,0.003,0.5,0.027,0.023,21.0,17.0,2022-02-02 21:00:00
111123,종로구,2022020222,0.003,0.5,0.021,0.029,20.0,15.0,2022-02-02 22:00:00
111123,종로구,2022020223,0.003,0.5,0.021,0.03,18.0,14.0,2022-02-02 23:00:00
111123,종로구,2022020224,0.003,0.5,0.016,0.034,17.0,13.0,2022-02-03 00:00:00
111123,종로구,2022020301,0.003,0.6,0.011,0.038,18.0,15.0,2022-02-03 01:00:00
111123,종로구,2022020302,0.003,0.5,0.016,0.034,19.0,14.0,2022-02-03 02:00:00
111123,종로구,2022020303,0.003,0.4,0.032,0.015,19.0,13.0,2022-02-03 03:00:00
111123,종로구,2022020304,0.003,0.4,0.039,0.009,17.0,13.0,2022-02-03 04:00:00
111123,종로구,2022020305,0.003,0.4,0.036,0.011,19.0,14.0,2022-02-03 05:00:00
111123,종로구,2022020306,0.003,0.6,0.024,0.024,19.0,15.0,2022-02-03 06:00:00
111123,종로구,2022020307,0.002,0.5,0.01,0.039,18.0,13.0,2022-02-03 07:00:00
111123,종로구,2022020308,0.003,0.7,0.005,0.046,18.0,15.0,2022-02-03 08:00:00
111123,종로구,2022020309,0.002,0.7,0.01,0.041,20.0,14.0,2022-02-03 09:00:00
111123,종로구,2022020310,0.003,0.5,0.029,0.022,18.0,13.0,2022-02-03 10:00:00
111123,종로구,2022020311,0.003,0.5,0.034,0.016,24.0,17.0,2022-02-03 11:00:00
111123,종로구,2022020312,0.004,0.5,0.029,0.022,22.0,18.0,2022-02-03 12:00:00
111123,종로구,2022020313,0.003,0.5,0.034,0.016,27.0,22.0,2022-02-03 13:00:00
111123,종로구,2022020314,0.003,0.4,0.039,0.013,23.0,15.0,2022-02-03 14:00:00
111123,종로구,2022020315,0.004,0.4,0.041,0.011,23.0,19.0,2022-02-03 15:00:00
111123,종로구,2022020316,0.004,0.4,0.04,0.013,25.0,18.0,2022-02-03 16:00:00
111123,종로구,2022020317,0.003,0.4,0.04,0.014,25.0,14.0,2022-02-03 17:00:00
111123,종로구,2022020318,0.003,0.4,0.038,0.014,23.0,16.0,2022-02-03 18:00:00
111123,종로구,2022020319,0.004,0.4,0.035,0.017,24.0,12.0,2022-02-03 19:00:00
111123,종로구,2022020320,0.003,0.5,0.036,0.017,22.0,13.0,2022-02-03 20:00:00
111123,종로구,2022020321,0.003,0.5,0.031,0.022,21.0,15.0,2022-02-03 21:00:00
111123,종로구,2022020322,0.002,0.4,0.037,0.016,21.0,14.0,2022-02-03 22:00:00
111123,종로구,2022020323,0.003,0.4,0.038,0.014,19.0,16.0,2022-02-03 23:00:00
111123,종로구,2022020324,0.003,0.4,0.037,0.014,21.0,17.0,2022-02-04 00:00:00
111123,종로구,2022020401,0.003,0.4,0.039,0.011,23.0,18.0,2022-02-04 01:00:00
111123,종로구,2022020402,0.003,0.4,0.039,0.011,19.0,14.0,2022-02-04 02:00:00
111123,종로구,2022020403,0.003,0.4,0.039,0.012,19.0,13.0,2022-02-04 03:00:00
111123,종로구,2022020404,0.003,0.4,0.037,0.012,20.0,13.0,2022-02-04 04:00:00
111123,종로구,2022020405,0.003,0.5,0.032,0.017,22.0,15.0,2022-02-04 05:00:00
111123,종로구,2022020406,0.003,0.5,0.025,0.024,19.0,13.0,2022-02-04 06:00:00
111123,종로구,2022020407,0.002,0.5,0.017,0.033,20.0,15.0,2022-02-04 07:00:00
111123,종로구,2022020408,0.003,0.5,0.017,0.033,20.0,14.0,2022-02-04 08:00:00
111123,종로구,2022020409,0.003,0.5,0.023,0.028,20.0,14.0,2022-02-04 09:00:00
111123,종로구,2022020410,0.003,0.4,0.03,0.02,18.0,12.0,2022-02-04 10:00:00
111123,종로구,2022020411,0.003,0.4,0.027,0.022,21.0,14.0,2022-02-04 11:00:00
111123,종로구,2022020412,0.003,0.4,0.035,0.014,18.0,11.0,2022-02-04 12:00:00
111123,종로구,2022020413,0.003,0.4,0.037,0.013,18.0,9.0,2022-02-04 13:00:00
111123,종로구,2022020414,0.003,0.4,0.039,0.012,19.0,10.0,2022-02-04 14:00:00
111123,종로구,2022020415,0.003,0.4,0.039,0.011,23.0,13.0,2022-02-04 15:00:00
111123,종로구,2022020416,0.003,0.4,0.036,0.015,24.0,15.0,2022-02-04 16:00:00
111123,종로구,2022020417,0.003,0.4,0.036,0.014,27.0,16.0,2022-02-04 17:00:00
111123,종로구,2022020418,0.003,0.4,0.037,0.014,26.0,14.0,2022-02-04 18:00:00
111123,종로구,2022020419,0.003,0.4,0.034,0.015,28.0,13.0,2022-02-04 19:00:00
111123,종로구,2022020420,0.003,0.4,0.035,0.014,22.0,12.0,2022-02-04 20:00:00
111123,종로구,2022020421,0.003,0.4,0.036,0.009,19.0,9.0,2022-02-04 21:00:00
111123,종로구,2022020422,0.003,0.4,0.037,0.009,21.0,13.0,2022-02-04 22:00:00
111123,종로구,2022020423,0.003,0.4,0.034,0.012,21.0,12.0,2022-02-04 23:00:00
111123,종로구,2022020424,0.003,0.4,0.034,0.012,19.0,13.0,2022-02-05 00:00:00
111123,종로구,2022020501,0.003,0.4,0.034,0.011,22.0,13.0,2022-02-05 01:00:00
111123,종로구,2022020502,0.003,0.4,0.029,0.015,18.0,12.0,2022-02-05 02:00:00
111123,종로구,2022020503,0.003,0.4,0.033,0.011,22.0,13.0,2022-02-05 03:00:00
111123,종로구,2022020504,0.003,0.4,0.032,0.009,19.0,13.0,2022-02-05 04:00:00
